file,alpha,coverage_target,delta,epsilon_train_target,epsilon_cal,num_bins,cal_size,train_size,seed,device,nominal_coverage,label_smoothing,np_accuracy,np_coverage,np_avg_set_size,np_tau,dp_accuracy,epsilon_train_realized,noise_multiplier,tau_nonprivate_cal,test_coverage_nonprivate_cal,dp_avg_set_size_nonprivate_cal,epsilon_total_basic_composition,beta,coverage_lower_bound_formal,tau_dp_cal,test_coverage_dp_cal,avg_set_size_dp_cal,lambda,noise_scale,k,coverage_bound_formal_ok,privacy_training_ok,coverage_empirical_ok,overall_formal_ok,overall_empirical_ok,tau_q_k,tau_q_kplus2lambda,certificate_width_tau,observed_inflation_tau_grid,observed_inflation_tau_exact,theorem_tau_ok,theorem_idx_ok,q_k_index,q_kplus2lambda_index,crossing_index_dp,empirical_margin_to_bound,empirical_margin_to_target,empirical_margin_to_nominal,inflation_to_certificate_ratio
report_traineps_4.0_caleps_4.0_calsize_4000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.44999999999999996,0.7,1e-05,4.0,4.0,50,4000,56000,1,cuda,0.55,0.5,0.9171,0.973,1.6519,0.26481863856315613,0.7977,3.9972340061523575,0.54901123046875,0.2682865858078003,0.9059,1.7607,7.9972340061523575,0.001,0.549,0.28,0.9102,1.8581,135.24722855512854,12.5,2201,False,True,True,False,True,0.2800000011920929,0.2800000011920929,0.0,-0.0,0.0117,True,True,13,13,13,0.36119999999999997,0.21020000000000005,0.36019999999999996,
report_traineps_4.0_caleps_4.0_calsize_4000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.44999999999999996,0.7,1e-05,4.0,4.0,50,4000,56000,2,cuda,0.55,0.5,0.9214,0.9765,1.6286,0.2699130177497864,0.7952,3.9972340061523575,0.54901123046875,0.25259271264076233,0.8968,1.7784,7.9972340061523575,0.001,0.549,0.26,0.9002,1.8456,135.24722855512854,12.5,2201,False,True,True,False,True,0.25999999046325684,0.2800000011920929,0.02,0.0,0.0074,True,True,12,13,12,0.35119999999999996,0.20020000000000004,0.35019999999999996,0.0
report_traineps_4.0_caleps_4.0_calsize_4000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.35,0.7,1e-05,4.0,4.0,50,4000,56000,0,cuda,0.65,0.5,0.9204,0.9778,1.7209,0.2644505500793457,0.7854,3.9972340061523575,0.54901123046875,0.28184884786605835,0.9053,1.9305,7.9972340061523575,0.001,0.649,0.3,0.9193,2.0839,135.24722855512854,12.5,2601,False,True,True,False,True,0.30000001192092896,0.30000001192092896,0.0,-0.0,0.0182,True,True,14,14,14,0.2703,0.21930000000000005,0.2693,
report_traineps_4.0_caleps_4.0_calsize_4000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.35,0.7,1e-05,4.0,4.0,50,4000,56000,1,cuda,0.65,0.5,0.9195,0.9766,1.7375,0.27212801575660706,0.7977,3.9972340061523575,0.54901123046875,0.2834240198135376,0.9115,1.8872,7.9972340061523575,0.001,0.649,0.3,0.9198,2.027,135.24722855512854,12.5,2601,False,True,True,False,True,0.30000001192092896,0.30000001192092896,0.0,-0.0,0.0166,True,True,14,14,14,0.27079999999999993,0.2198,0.26979999999999993,
report_traineps_4.0_caleps_4.0_calsize_4000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.35,0.7,1e-05,4.0,4.0,50,4000,56000,2,cuda,0.65,0.5,0.9218,0.9798,1.7349,0.2804238796234131,0.7952,3.9972340061523575,0.54901123046875,0.26729464530944824,0.9046,1.9101,7.9972340061523575,0.001,0.649,0.28,0.9124,2.0165,135.24722855512854,12.5,2601,False,True,True,False,True,0.2800000011920929,0.2800000011920929,0.0,-0.0,0.0127,True,True,13,13,13,0.26339999999999997,0.21240000000000003,0.26239999999999997,
report_traineps_4.0_caleps_4.0_calsize_4000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.25,0.7,1e-05,4.0,4.0,50,4000,56000,0,cuda,0.75,0.5,0.9231,0.9783,1.817,0.2797090411186218,0.7854,3.9972340061523575,0.54901123046875,0.30626240372657776,0.9236,2.1459,7.9972340061523575,0.001,0.749,0.32,0.9324,2.2993,135.24722855512854,12.5,3001,True,True,True,True,True,0.3199999928474426,0.3400000035762787,0.02,0.0,0.0137,True,True,15,16,15,0.1834,0.23240000000000005,0.1824,0.0
report_traineps_4.0_caleps_4.0_calsize_4000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.25,0.7,1e-05,4.0,4.0,50,4000,56000,1,cuda,0.75,0.5,0.9204,0.9778,1.8325,0.28126415610313416,0.7977,3.9972340061523575,0.54901123046875,0.3052581548690796,0.9219,2.0718,7.9972340061523575,0.001,0.749,0.32,0.9296,2.2094,135.24722855512854,12.5,3001,True,True,True,True,True,0.3199999928474426,0.3400000035762787,0.02,0.0,0.0147,True,True,15,16,15,0.18059999999999998,0.22960000000000003,0.17959999999999998,0.0
report_traineps_4.0_caleps_4.0_calsize_4000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.25,0.7,1e-05,4.0,4.0,50,4000,56000,2,cuda,0.75,0.5,0.9228,0.9799,1.8429,0.28571057319641113,0.7952,3.9972340061523575,0.54901123046875,0.28801265358924866,0.9175,2.077,7.9972340061523575,0.001,0.749,0.3,0.924,2.1696,135.24722855512854,12.5,3001,True,True,True,True,True,0.30000001192092896,0.3199999928474426,0.02,-0.0,0.012,True,True,14,15,14,0.17500000000000004,0.2240000000000001,0.17400000000000004,-0.0
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.44999999999999996,0.7,1e-05,4.0,8.0,50,1000,59000,0,cuda,0.55,0.5,0.9221,0.9788,1.6125,0.2694002687931061,0.7959,3.9913278624190167,0.5462646484375,0.2922503352165222,0.9104,1.7709,11.991327862419016,0.001,0.549,0.32,0.9245,2.0046,67.62361427756427,6.25,551,False,True,True,False,True,0.30000001192092896,0.3199999928474426,0.02,0.02,0.0277,True,True,14,15,15,0.37549999999999994,0.22450000000000003,0.37449999999999994,1.0
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.44999999999999996,0.7,1e-05,4.0,8.0,50,1000,59000,1,cuda,0.55,0.5,0.9234,0.9769,1.6386,0.26403185725212097,0.7912,3.9913278624190167,0.5462646484375,0.277554988861084,0.9061,1.8016,11.991327862419016,0.001,0.549,0.3,0.9177,2.0062,67.62361427756427,6.25,551,False,True,True,False,True,0.2800000011920929,0.3199999928474426,0.04,0.02,0.0224,True,True,13,15,14,0.3686999999999999,0.2177,0.3676999999999999,0.5
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.44999999999999996,0.7,1e-05,4.0,8.0,50,1000,59000,2,cuda,0.55,0.5,0.9202,0.9779,1.6086,0.2681386470794678,0.7925,3.9913278624190167,0.5462646484375,0.2661965787410736,0.902,1.821,11.991327862419016,0.001,0.549,0.28,0.9107,1.9534,67.62361427756427,6.25,551,False,True,True,False,True,0.2800000011920929,0.30000001192092896,0.02,-0.0,0.0138,True,True,13,14,13,0.3616999999999999,0.2107,0.3606999999999999,-0.0
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.35,0.7,1e-05,4.0,8.0,50,1000,59000,0,cuda,0.65,0.5,0.9222,0.9804,1.7042,0.2771061360836029,0.7959,3.9913278624190167,0.5462646484375,0.3116513788700104,0.92,1.9332,11.991327862419016,0.001,0.649,0.34,0.9358,2.1934,67.62361427756427,6.25,651,False,True,True,False,True,0.3199999928474426,0.36000001430511475,0.04,0.02,0.0283,True,True,15,17,16,0.28679999999999994,0.2358,0.28579999999999994,0.5
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.35,0.7,1e-05,4.0,8.0,50,1000,59000,1,cuda,0.65,0.5,0.9227,0.9791,1.7381,0.27048176527023315,0.7912,3.9913278624190167,0.5462646484375,0.2955702543258667,0.9155,1.9623,11.991327862419016,0.001,0.649,0.32,0.9299,2.1973,67.62361427756427,6.25,651,False,True,True,False,True,0.30000001192092896,0.3400000035762787,0.04,0.02,0.0244,True,True,14,16,15,0.2808999999999999,0.2299,0.2798999999999999,0.5
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.35,0.7,1e-05,4.0,8.0,50,1000,59000,2,cuda,0.65,0.5,0.9207,0.9787,1.7262,0.2787685692310333,0.7925,3.9913278624190167,0.5462646484375,0.28426593542099,0.9127,1.9913,11.991327862419016,0.001,0.649,0.32,0.9264,2.3464,67.62361427756427,6.25,651,False,True,True,False,True,0.30000001192092896,0.3400000035762787,0.04,0.02,0.0357,True,True,14,16,15,0.2774,0.22640000000000005,0.2764,0.5
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.25,0.7,1e-05,4.0,8.0,50,1000,59000,0,cuda,0.75,0.5,0.9205,0.9804,1.8392,0.29049015045166016,0.7959,3.9913278624190167,0.5462646484375,0.33191725611686707,0.9307,2.1121,11.991327862419016,0.001,0.749,0.36,0.9431,2.4062,67.62361427756427,6.25,751,True,True,True,True,True,0.3400000035762787,0.3799999952316284,0.04,0.02,0.0281,True,True,16,18,17,0.19410000000000005,0.2431000000000001,0.19310000000000005,0.5
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.25,0.7,1e-05,4.0,8.0,50,1000,59000,1,cuda,0.75,0.5,0.9246,0.9785,1.8313,0.2728837728500366,0.7912,3.9913278624190167,0.5462646484375,0.3171594440937042,0.9281,2.168,11.991327862419016,0.001,0.749,0.34,0.9403,2.3904,67.62361427756427,6.25,751,True,True,True,True,True,0.3199999928474426,0.4000000059604645,0.08,0.02,0.0228,True,True,15,19,16,0.19130000000000003,0.24030000000000007,0.19030000000000002,0.25
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.25,0.7,1e-05,4.0,8.0,50,1000,59000,2,cuda,0.75,0.5,0.923,0.9778,1.8065,0.2810090482234955,0.7925,3.9913278624190167,0.5462646484375,0.3086337745189667,0.923,2.235,11.991327862419016,0.001,0.749,0.34,0.9304,2.541,67.62361427756427,6.25,751,True,True,True,True,True,0.3199999928474426,0.3799999952316284,0.06,0.02,0.0314,True,True,15,18,16,0.1814,0.23040000000000005,0.1804,0.33333333333333337
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.44999999999999996,0.7,1e-05,4.0,8.0,50,2000,58000,0,cuda,0.55,0.5,0.918,0.9756,1.6393,0.2618231475353241,0.7821,4.001947350652126,0.546875,0.2701232135295868,0.8952,1.778,12.001947350652127,0.001,0.549,0.28,0.8996,1.8572,67.62361427756427,6.25,1101,False,True,True,False,True,0.2800000011920929,0.30000001192092896,0.02,-0.0,0.0099,True,True,13,14,13,0.3505999999999999,0.1996,0.3495999999999999,-0.0
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.44999999999999996,0.7,1e-05,4.0,8.0,50,2000,58000,1,cuda,0.55,0.5,0.9226,0.9773,1.6204,0.2626309096813202,0.7945,4.001947350652126,0.546875,0.27536454796791077,0.9038,1.7766,12.001947350652127,0.001,0.549,0.3,0.9202,1.9811,67.62361427756427,6.25,1101,False,True,True,False,True,0.2800000011920929,0.30000001192092896,0.02,0.02,0.0246,True,True,13,14,14,0.3712,0.22020000000000006,0.3702,1.0
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.44999999999999996,0.7,1e-05,4.0,8.0,50,2000,58000,2,cuda,0.55,0.5,0.9202,0.9757,1.6297,0.2769143283367157,0.8061,4.001947350652126,0.546875,0.27505964040756226,0.913,1.7758,12.001947350652127,0.001,0.549,0.28,0.9155,1.8243,67.62361427756427,6.25,1101,False,True,True,False,True,0.2800000011920929,0.30000001192092896,0.02,-0.0,0.0049,True,True,13,14,13,0.36649999999999994,0.21550000000000002,0.36549999999999994,-0.0
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.35,0.7,1e-05,4.0,8.0,50,2000,58000,0,cuda,0.65,0.5,0.9175,0.9775,1.7243,0.26821431517601013,0.7821,4.001947350652126,0.546875,0.2875423729419708,0.9036,1.9272,12.001947350652127,0.001,0.649,0.3,0.9102,2.0445,67.62361427756427,6.25,1301,False,True,True,False,True,0.30000001192092896,0.3199999928474426,0.02,-0.0,0.0125,True,True,14,15,14,0.2612,0.21020000000000005,0.2602,-0.0
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.35,0.7,1e-05,4.0,8.0,50,2000,58000,1,cuda,0.65,0.5,0.9246,0.9783,1.7272,0.2784689664840698,0.7945,4.001947350652126,0.546875,0.2907567322254181,0.9143,1.9077,12.001947350652127,0.001,0.649,0.3,0.9202,1.9811,67.62361427756427,6.25,1301,False,True,True,False,True,0.30000001192092896,0.3199999928474426,0.02,-0.0,0.0092,True,True,14,15,14,0.2712,0.22020000000000006,0.2702,-0.0
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.35,0.7,1e-05,4.0,8.0,50,2000,58000,2,cuda,0.65,0.5,0.9163,0.9769,1.7281,0.2812061607837677,0.8061,4.001947350652126,0.546875,0.2882428765296936,0.919,1.9023,12.001947350652127,0.001,0.649,0.3,0.9243,2.0098,67.62361427756427,6.25,1301,False,True,True,False,True,0.30000001192092896,0.3199999928474426,0.02,-0.0,0.0118,True,True,14,15,14,0.2753,0.22430000000000005,0.2743,-0.0
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.25,0.7,1e-05,4.0,8.0,50,2000,58000,0,cuda,0.75,0.5,0.9187,0.9776,1.8279,0.2821274399757385,0.7821,4.001947350652126,0.546875,0.30630671977996826,0.914,2.1077,12.001947350652127,0.001,0.749,0.32,0.9207,2.2415,67.62361427756427,6.25,1501,True,True,True,True,True,0.3199999928474426,0.3400000035762787,0.02,0.0,0.0137,True,True,15,16,15,0.17169999999999996,0.2207,0.17069999999999996,0.0
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.25,0.7,1e-05,4.0,8.0,50,2000,58000,1,cuda,0.75,0.5,0.9257,0.9815,1.8114,0.28942206501960754,0.7945,4.001947350652126,0.546875,0.31482556462287903,0.9289,2.1082,12.001947350652127,0.001,0.749,0.34,0.9439,2.3536,67.62361427756427,6.25,1501,True,True,True,True,True,0.3199999928474426,0.36000001430511475,0.04,0.02,0.0252,True,True,15,17,16,0.19489999999999996,0.2439,0.19389999999999996,0.5
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.25,0.7,1e-05,4.0,8.0,50,2000,58000,2,cuda,0.75,0.5,0.9197,0.9771,1.8361,0.29075223207473755,0.8061,4.001947350652126,0.546875,0.3080313503742218,0.9282,2.0843,12.001947350652127,0.001,0.749,0.32,0.9324,2.1882,67.62361427756427,6.25,1501,True,True,True,True,True,0.3199999928474426,0.3400000035762787,0.02,0.0,0.012,True,True,15,16,15,0.1834,0.23240000000000005,0.1824,0.0
report_traineps_4.0_caleps_8.0_calsize_4000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.44999999999999996,0.7,1e-05,4.0,8.0,50,4000,56000,0,cuda,0.55,0.5,0.9206,0.9754,1.6224,0.26377469301223755,0.7854,3.9972340061523575,0.54901123046875,0.2598743438720703,0.8939,1.7723,11.997234006152357,0.001,0.549,0.28,0.9041,1.9175,67.62361427756427,6.25,2201,False,True,True,False,True,0.25999999046325684,0.2800000011920929,0.02,0.02,0.0201,True,True,12,13,13,0.35509999999999997,0.20410000000000006,0.35409999999999997,1.0
report_traineps_4.0_caleps_8.0_calsize_4000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.44999999999999996,0.7,1e-05,4.0,8.0,50,4000,56000,1,cuda,0.55,0.5,0.9184,0.9769,1.6417,0.27180996537208557,0.7977,3.9972340061523575,0.54901123046875,0.2682865858078003,0.9059,1.7607,11.997234006152357,0.001,0.549,0.28,0.9102,1.8581,67.62361427756427,6.25,2201,False,True,True,False,True,0.2800000011920929,0.2800000011920929,0.0,-0.0,0.0117,True,True,13,13,13,0.36119999999999997,0.21020000000000005,0.36019999999999996,
report_traineps_4.0_caleps_8.0_calsize_4000_nomcov_0.55_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.44999999999999996,0.7,1e-05,4.0,8.0,50,4000,56000,2,cuda,0.55,0.5,0.9203,0.9765,1.6303,0.2752498686313629,0.7952,3.9972340061523575,0.54901123046875,0.25259271264076233,0.8968,1.7784,11.997234006152357,0.001,0.549,0.26,0.9002,1.8456,67.62361427756427,6.25,2201,False,True,True,False,True,0.25999999046325684,0.25999999046325684,0.0,0.0,0.0074,True,True,12,12,12,0.35119999999999996,0.20020000000000004,0.35019999999999996,
report_traineps_4.0_caleps_8.0_calsize_4000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.35,0.7,1e-05,4.0,8.0,50,4000,56000,0,cuda,0.65,0.5,0.924,0.9776,1.7139,0.2688557803630829,0.7854,3.9972340061523575,0.54901123046875,0.28184884786605835,0.9053,1.9305,11.997234006152357,0.001,0.649,0.3,0.9193,2.0839,67.62361427756427,6.25,2601,False,True,True,False,True,0.30000001192092896,0.30000001192092896,0.0,-0.0,0.0182,True,True,14,14,14,0.2703,0.21930000000000005,0.2693,
report_traineps_4.0_caleps_8.0_calsize_4000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.35,0.7,1e-05,4.0,8.0,50,4000,56000,1,cuda,0.65,0.5,0.9186,0.9763,1.7377,0.27750739455223083,0.7977,3.9972340061523575,0.54901123046875,0.2834240198135376,0.9115,1.8872,11.997234006152357,0.001,0.649,0.3,0.9198,2.027,67.62361427756427,6.25,2601,False,True,True,False,True,0.30000001192092896,0.30000001192092896,0.0,-0.0,0.0166,True,True,14,14,14,0.27079999999999993,0.2198,0.26979999999999993,
report_traineps_4.0_caleps_8.0_calsize_4000_nomcov_0.65_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.35,0.7,1e-05,4.0,8.0,50,4000,56000,2,cuda,0.65,0.5,0.9215,0.98,1.7266,0.2835257351398468,0.7952,3.9972340061523575,0.54901123046875,0.26729464530944824,0.9046,1.9101,11.997234006152357,0.001,0.649,0.28,0.9124,2.0165,67.62361427756427,6.25,2601,False,True,True,False,True,0.2800000011920929,0.2800000011920929,0.0,-0.0,0.0127,True,True,13,13,13,0.26339999999999997,0.21240000000000003,0.26239999999999997,
report_traineps_4.0_caleps_8.0_calsize_4000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.25,0.7,1e-05,4.0,8.0,50,4000,56000,0,cuda,0.75,0.5,0.921,0.9779,1.8217,0.27694302797317505,0.7854,3.9972340061523575,0.54901123046875,0.30626240372657776,0.9236,2.1459,11.997234006152357,0.001,0.749,0.32,0.9324,2.2993,67.62361427756427,6.25,3001,True,True,True,True,True,0.3199999928474426,0.3199999928474426,0.0,0.0,0.0137,True,True,15,15,15,0.1834,0.23240000000000005,0.1824,
report_traineps_4.0_caleps_8.0_calsize_4000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.25,0.7,1e-05,4.0,8.0,50,4000,56000,1,cuda,0.75,0.5,0.9193,0.9777,1.8355,0.28742125630378723,0.7977,3.9972340061523575,0.54901123046875,0.3052581548690796,0.9219,2.0718,11.997234006152357,0.001,0.749,0.32,0.9296,2.2094,67.62361427756427,6.25,3001,True,True,True,True,True,0.3199999928474426,0.3199999928474426,0.0,0.0,0.0147,True,True,15,15,15,0.18059999999999998,0.22960000000000003,0.17959999999999998,
report_traineps_4.0_caleps_8.0_calsize_4000_nomcov_0.75_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.25,0.7,1e-05,4.0,8.0,50,4000,56000,2,cuda,0.75,0.5,0.9219,0.9801,1.831,0.2943613529205322,0.7952,3.9972340061523575,0.54901123046875,0.28801265358924866,0.9175,2.077,11.997234006152357,0.001,0.749,0.3,0.924,2.1696,67.62361427756427,6.25,3001,True,True,True,True,True,0.30000001192092896,0.30000001192092896,0.0,-0.0,0.012,True,True,14,14,14,0.17500000000000004,0.2240000000000001,0.17400000000000004,
