file,alpha,coverage_target,delta,epsilon_train_target,epsilon_cal,num_bins,cal_size,train_size,seed,device,nominal_coverage,label_smoothing,np_accuracy,np_coverage,np_avg_set_size,np_tau,dp_accuracy,epsilon_train_realized,noise_multiplier,tau_nonprivate_cal,test_coverage_nonprivate_cal,dp_avg_set_size_nonprivate_cal,epsilon_total_basic_composition,beta,coverage_lower_bound_formal,tau_dp_cal,test_coverage_dp_cal,avg_set_size_dp_cal,lambda,noise_scale,k,coverage_bound_formal_ok,privacy_training_ok,coverage_empirical_ok,overall_formal_ok,overall_empirical_ok,tau_q_k,tau_q_kplus2lambda,certificate_width_tau,observed_inflation_tau_grid,observed_inflation_tau_exact,theorem_tau_ok,theorem_idx_ok,q_k_index,q_kplus2lambda_index,crossing_index_dp,empirical_margin_to_bound,empirical_margin_to_target,empirical_margin_to_nominal,inflation_to_certificate_ratio
report_traineps_4.0_caleps_4.0_calsize_2000_nomcov_0.85_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.15000000000000002,0.7,1e-05,4.0,4.0,50,2000,48000,2,cuda,0.85,0.5,0.7322,0.9231,2.8831,0.3919982314109802,0.4783,3.9932332188719033,0.5584716796875,0.5477780103683472,0.9019,4.7082,7.993233218871904,0.001,0.849,0.7,0.9549,6.3523,135.24722855512854,12.5,1701,True,True,True,True,True,0.5600000023841858,0.9399999976158142,0.38,0.14,0.1522,True,True,27,46,34,0.1059,0.2549,0.1049,0.368421052631579
report_traineps_4.0_caleps_4.0_calsize_2000_nomcov_0.95_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.050000000000000044,0.7,1e-05,4.0,4.0,50,2000,48000,0,cuda,0.95,0.5,0.7283,0.9686,5.0487,0.5997917652130127,0.4822,3.9932332188719033,0.5584716796875,0.8187410831451416,0.9777,7.8736,7.993233218871904,0.001,0.949,1.0,1.0,10.0,135.24722855512854,12.5,1901,True,True,True,True,True,0.8199999928474426,1.0,0.18,0.18,0.1813,True,True,40,49,49,0.051000000000000045,0.30000000000000004,0.050000000000000044,1.0
report_traineps_4.0_caleps_4.0_calsize_2000_nomcov_0.95_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.050000000000000044,0.7,1e-05,4.0,4.0,50,2000,48000,1,cuda,0.95,0.5,0.7316,0.9631,4.7485,0.5718182325363159,0.4845,3.9932332188719033,0.5584716796875,0.7671082615852356,0.9687,7.0816,7.993233218871904,0.001,0.949,1.0,1.0,10.0,135.24722855512854,12.5,1901,True,True,True,True,True,0.7799999713897705,1.0,0.22,0.22,0.2329,True,True,38,49,49,0.051000000000000045,0.30000000000000004,0.050000000000000044,1.0
report_traineps_4.0_caleps_4.0_calsize_2000_nomcov_0.95_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.050000000000000044,0.7,1e-05,4.0,4.0,50,2000,48000,2,cuda,0.95,0.5,0.7367,0.9649,4.7524,0.5683010220527649,0.4783,3.9932332188719033,0.5584716796875,0.7727645635604858,0.9685,7.1671,7.993233218871904,0.001,0.949,1.0,1.0,10.0,135.24722855512854,12.5,1901,True,True,True,True,True,0.7799999713897705,1.0,0.22,0.22,0.2272,True,True,38,49,49,0.051000000000000045,0.30000000000000004,0.050000000000000044,1.0
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.85_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.15000000000000002,0.7,1e-05,4.0,8.0,50,1000,49000,0,cuda,0.85,0.5,0.7202,0.933,3.0598,0.41504520177841187,0.4815,3.991399689840786,0.5572509765625,0.6067318916320801,0.9277,5.3187,11.991399689840787,0.001,0.849,0.76,0.9644,7.0232,67.62361427756427,6.25,851,True,True,True,True,True,0.6200000047683716,0.9599999785423279,0.34,0.14,0.1533,True,True,30,47,37,0.11540000000000006,0.2644000000000001,0.11440000000000006,0.411764705882353
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.85_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.15000000000000002,0.7,1e-05,4.0,8.0,50,1000,49000,1,cuda,0.85,0.5,0.7278,0.9249,2.8558,0.3927977681159973,0.481,3.991399689840786,0.5572509765625,0.5531264543533325,0.9018,4.7259,11.991399689840787,0.001,0.849,0.72,0.9561,6.6217,67.62361427756427,6.25,851,True,True,True,True,True,0.5600000023841858,0.9399999976158142,0.38,0.16,0.1669,True,True,27,46,35,0.10709999999999997,0.2561,0.10609999999999997,0.42105263157894735
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.85_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.15000000000000002,0.7,1e-05,4.0,8.0,50,1000,49000,2,cuda,0.85,0.5,0.7263,0.9284,2.8653,0.39610329270362854,0.4768,3.991399689840786,0.5572509765625,0.5421780347824097,0.8979,4.6677,11.991399689840787,0.001,0.849,0.68,0.9419,6.0973,67.62361427756427,6.25,851,True,True,True,True,True,0.5600000023841858,0.9399999976158142,0.38,0.12,0.1378,True,True,27,46,33,0.09289999999999998,0.2419,0.09189999999999998,0.3157894736842105
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.95_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.050000000000000044,0.7,1e-05,4.0,8.0,50,1000,49000,0,cuda,0.95,0.5,0.7196,0.9687,5.0197,0.5991878509521484,0.4815,3.991399689840786,0.5572509765625,0.8447062969207764,0.9809,8.0533,11.991399689840787,0.001,0.949,1.0,1.0,10.0,67.62361427756427,6.25,951,True,True,True,True,True,0.8600000143051147,1.0,0.14,0.14,0.1553,True,True,42,49,49,0.051000000000000045,0.30000000000000004,0.050000000000000044,1.0
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.95_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.050000000000000044,0.7,1e-05,4.0,8.0,50,1000,49000,1,cuda,0.95,0.5,0.7263,0.9625,4.7731,0.5735723376274109,0.481,3.991399689840786,0.5572509765625,0.7689260244369507,0.9666,7.1053,11.991399689840787,0.001,0.949,1.0,1.0,10.0,67.62361427756427,6.25,951,True,True,True,True,True,0.7799999713897705,1.0,0.22,0.22,0.2311,True,True,38,49,49,0.051000000000000045,0.30000000000000004,0.050000000000000044,1.0
report_traineps_4.0_caleps_8.0_calsize_1000_nomcov_0.95_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.050000000000000044,0.7,1e-05,4.0,8.0,50,1000,49000,2,cuda,0.95,0.5,0.7272,0.9653,4.716,0.5692055225372314,0.4768,3.991399689840786,0.5572509765625,0.7926020622253418,0.9743,7.5404,11.991399689840787,0.001,0.949,1.0,1.0,10.0,67.62361427756427,6.25,951,True,True,True,True,True,0.800000011920929,1.0,0.2,0.2,0.2074,True,True,39,49,49,0.051000000000000045,0.30000000000000004,0.050000000000000044,1.0
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.85_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.15000000000000002,0.7,1e-05,4.0,8.0,50,2000,48000,0,cuda,0.85,0.5,0.7262,0.927,2.9871,0.4022037386894226,0.4822,3.9932332188719033,0.5584716796875,0.5742694735527039,0.9084,4.9321,11.993233218871904,0.001,0.849,0.64,0.9364,5.7041,67.62361427756427,6.25,1701,True,True,True,True,True,0.5799999833106995,0.7200000286102295,0.14,0.06,0.0657,True,True,28,35,31,0.08740000000000003,0.23640000000000005,0.08640000000000003,0.4285714285714285
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.85_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.15000000000000002,0.7,1e-05,4.0,8.0,50,2000,48000,1,cuda,0.85,0.5,0.7302,0.9239,2.9753,0.4010255038738251,0.4845,3.9932332188719033,0.5584716796875,0.5309264659881592,0.8932,4.5277,11.993233218871904,0.001,0.849,0.6,0.923,5.2088,67.62361427756427,6.25,1701,True,True,True,True,True,0.5400000214576721,0.6800000071525574,0.14,0.06,0.0691,True,True,26,33,29,0.07400000000000007,0.2230000000000001,0.07300000000000006,0.4285714285714285
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.85_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.15000000000000002,0.7,1e-05,4.0,8.0,50,2000,48000,2,cuda,0.85,0.5,0.733,0.9287,2.9139,0.39581599831581116,0.4783,3.9932332188719033,0.5584716796875,0.5477780103683472,0.9019,4.7082,11.993233218871904,0.001,0.849,0.64,0.9373,5.6991,67.62361427756427,6.25,1701,True,True,True,True,True,0.5600000023841858,0.699999988079071,0.14,0.08,0.0922,True,True,27,34,31,0.08830000000000005,0.23730000000000007,0.08730000000000004,0.5714285714285714
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.95_target_0.7_beta_0.001_lsmooth_0.5_seed_0.json,0.050000000000000044,0.7,1e-05,4.0,8.0,50,2000,48000,0,cuda,0.95,0.5,0.7265,0.9673,5.0083,0.5915929079055786,0.4822,3.9932332188719033,0.5584716796875,0.8187410831451416,0.9777,7.8736,11.993233218871904,0.001,0.949,0.94,0.9984,9.6157,67.62361427756427,6.25,1901,True,True,True,True,True,0.8199999928474426,1.0,0.18,0.12,0.1213,True,True,40,49,46,0.0494,0.2984,0.0484,0.6666666666666666
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.95_target_0.7_beta_0.001_lsmooth_0.5_seed_1.json,0.050000000000000044,0.7,1e-05,4.0,8.0,50,2000,48000,1,cuda,0.95,0.5,0.7251,0.9685,5.2342,0.6145234107971191,0.4845,3.9932332188719033,0.5584716796875,0.7671082615852356,0.9687,7.0816,11.993233218871904,0.001,0.949,0.92,0.992,9.0143,67.62361427756427,6.25,1901,True,True,True,True,True,0.7799999713897705,1.0,0.22,0.14,0.1529,True,True,38,49,45,0.04300000000000004,0.29200000000000004,0.04200000000000004,0.6363636363636365
report_traineps_4.0_caleps_8.0_calsize_2000_nomcov_0.95_target_0.7_beta_0.001_lsmooth_0.5_seed_2.json,0.050000000000000044,0.7,1e-05,4.0,8.0,50,2000,48000,2,cuda,0.95,0.5,0.7296,0.966,4.8821,0.5854101777076721,0.4783,3.9932332188719033,0.5584716796875,0.7727645635604858,0.9685,7.1671,11.993233218871904,0.001,0.949,0.94,0.9985,9.584,67.62361427756427,6.25,1901,True,True,True,True,True,0.7799999713897705,1.0,0.22,0.16,0.1672,True,True,38,49,46,0.0495000000000001,0.2985000000000001,0.0485000000000001,0.7272727272727273
